feature,importance
volume_ma,217
atr_ma,154
sma_50,141
volatility_ma,134
ema_fast,126
bb_upper,109
volatility,108
bb_lower,97
adx,80
ema_slow,76
momentum_convergence,73
bb_middle,73
atr_ratio,67
atr,63
ema_cross,58
volatility_ratio,53
atr_normalized,48
stoch_d,47
bb_width,46
price_sma_50_dist,42
ema_cross_pct,41
return_24,39
volume_ratio,37
rsi_normalized,29
sma_20,26
rsi,25
stoch_k,23
momentum_20,18
price_bb_lower_dist,18
momentum_ratio,15
price_bb_upper_dist,15
strong_trend,14
return_12,12
range,11
range_pct,7
momentum_10,7
upper_shadow,6
signal_convergence,6
price_sma_20_dist,5
price_ema_slow_dist,5
market_regime,5
bb_position,4
price_ema_fast_dist,4
return_1,4
rsi_divergence,3
return_6,3
bb_position_normalized,2
body,2
volume_change,2
return_3,2
body_pct,1
lower_shadow,1
stoch_overbought,1
stoch_oversold,0
is_bullish,0
bb_breakout_lower,0
log_return,0
bb_breakout_upper,0
low_volatility,0
high_volatility,0
rsi_oversold,0
volume_spike,0
ema_cross_signal,0
rsi_overbought,0
