feature,importance
sma_50,31
volatility_ma,29
adx,24
volatility,24
atr_ma,23
volume_ma,22
return_24,15
atr,14
atr_ratio,13
ema_slow,13
volatility_ratio,12
ema_fast,10
macd_signal,10
momentum_convergence,10
volume_ratio,9
macd_hist_change,9
macd_hist,9
sma_20,8
atr_normalized,8
macd_strength,8
ema_cross_pct,7
return_6,6
lower_shadow,6
momentum_20,6
macd,5
price_sma_20_dist,5
ema_cross,5
stoch_d,5
momentum_ratio,5
price_ema_fast_dist,4
return_12,4
return_3,4
price_sma_50_dist,3
price_ema_slow_dist,3
range,3
upper_shadow,3
return_1,2
stoch_k,2
volume_change,2
momentum_10,1
high_volatility,1
range_pct,1
low_volatility,0
volume_spike,0
body,0
stoch_overbought,0
stoch_oversold,0
body_pct,0
strong_trend,0
macd_cross_signal,0
is_bullish,0
ema_cross_signal,0
log_return,0
signal_convergence,0
market_regime,0
