feature,importance
sma_50,21
atr_ratio,15
adx,14
volatility,13
atr_ma,11
atr_normalized,10
atr,10
volatility_ma,10
macd_signal,9
sma_20,8
return_6,7
volume_ma,7
upper_shadow,6
ema_fast,6
price_sma_50_dist,6
momentum_convergence,5
volume_ratio,4
volatility_ratio,4
macd,4
ema_slow,4
price_ema_fast_dist,3
macd_hist,3
range,3
momentum_20,3
return_24,2
macd_hist_change,2
volume_change,1
return_12,1
stoch_d,1
ema_cross_pct,1
momentum_ratio,1
stoch_k,1
macd_cross_signal,1
price_ema_slow_dist,1
momentum_10,1
low_volatility,0
strong_trend,0
range_pct,0
stoch_oversold,0
stoch_overbought,0
signal_convergence,0
price_sma_20_dist,0
ema_cross,0
high_volatility,0
body,0
body_pct,0
volume_spike,0
lower_shadow,0
is_bullish,0
return_1,0
return_3,0
macd_strength,0
log_return,0
ema_cross_signal,0
market_regime,0
