feature,importance
adx,15
volatility,12
ema_fast,10
atr_ma,10
sma_50,10
atr,7
ema_slow,7
atr_ratio,6
volume_ma,6
volatility_ratio,6
atr_normalized,5
macd_strength,5
macd_signal,4
sma_20,4
volume_ratio,4
stoch_d,3
momentum_ratio,3
upper_shadow,3
price_sma_20_dist,3
volatility_ma,2
return_12,1
signal_convergence,1
ema_cross_pct,1
momentum_20,1
range,1
range_pct,1
volume_spike,0
price_sma_50_dist,0
strong_trend,0
volume_change,0
stoch_overbought,0
high_volatility,0
low_volatility,0
stoch_k,0
stoch_oversold,0
macd_hist,0
momentum_convergence,0
return_3,0
macd,0
momentum_10,0
body,0
body_pct,0
lower_shadow,0
is_bullish,0
return_1,0
return_6,0
macd_cross_signal,0
return_24,0
log_return,0
ema_cross,0
ema_cross_signal,0
price_ema_fast_dist,0
price_ema_slow_dist,0
macd_hist_change,0
market_regime,0
