feature,importance
volume_ma,45
atr_ma,37
volatility_ma,33
sma_50,25
ema_slow,23
volatility,17
macd_strength,17
macd_hist_change,14
macd_hist,13
return_24,13
atr_ratio,13
adx,11
atr,9
momentum_20,9
volatility_ratio,8
ema_fast,8
lower_shadow,8
return_6,7
price_sma_50_dist,7
macd_signal,7
macd,7
atr_normalized,5
volume_ratio,5
upper_shadow,5
momentum_convergence,4
return_12,4
ema_cross_pct,4
return_3,4
price_sma_20_dist,4
range,3
stoch_k,3
price_ema_fast_dist,3
stoch_d,2
body,2
momentum_ratio,2
price_ema_slow_dist,2
momentum_10,2
sma_20,2
range_pct,1
ema_cross,1
strong_trend,0
signal_convergence,0
stoch_oversold,0
stoch_overbought,0
return_1,0
low_volatility,0
high_volatility,0
volume_change,0
volume_spike,0
body_pct,0
macd_cross_signal,0
ema_cross_signal,0
log_return,0
is_bullish,0
market_regime,0
