feature,importance
sma_50,34
bb_lower,30
volatility_ma,20
volatility_ratio,20
bb_width,15
volume_ma,13
atr_ma,12
bb_middle,12
bb_upper,11
adx,9
volatility,9
price_sma_50_dist,8
momentum_convergence,7
momentum_20,6
rsi,5
return_12,5
volume_ratio,5
return_24,4
rsi_normalized,4
price_sma_20_dist,4
momentum_ratio,3
price_bb_upper_dist,3
stoch_d,2
atr_ratio,2
price_bb_lower_dist,2
range,1
return_6,1
atr,1
stoch_k,1
sma_20,1
momentum_10,1
atr_normalized,1
strong_trend,0
signal_convergence,0
stoch_oversold,0
low_volatility,0
stoch_overbought,0
volume_change,0
high_volatility,0
bb_position_normalized,0
volume_spike,0
return_1,0
range_pct,0
body,0
body_pct,0
upper_shadow,0
lower_shadow,0
is_bullish,0
return_3,0
bb_breakout_lower,0
log_return,0
rsi_overbought,0
rsi_oversold,0
rsi_divergence,0
bb_position,0
bb_breakout_upper,0
market_regime,0
