feature,importance
sma_50,90
volatility_ma,62
ema_slow,58
volatility_ratio,57
volume_ma,38
adx,30
volatility,30
macd_signal,27
sma_20,27
volume_ratio,26
ema_fast,25
macd_hist,22
macd_strength,19
momentum_20,15
return_24,13
macd,11
ema_cross_pct,10
momentum_convergence,7
momentum_ratio,5
return_12,5
rsi_normalized,5
price_sma_20_dist,4
momentum_10,4
stoch_d,3
ema_cross,2
price_ema_slow_dist,2
market_regime,2
stoch_k,1
macd_hist_change,1
strong_trend,1
price_sma_50_dist,1
signal_convergence,1
rsi,1
range_pct,1
return_6,1
macd_cross_signal,0
return_1,0
range,0
body,0
body_pct,0
upper_shadow,0
lower_shadow,0
is_bullish,0
stoch_oversold,0
stoch_overbought,0
return_3,0
price_ema_fast_dist,0
low_volatility,0
high_volatility,0
log_return,0
volume_change,0
volume_spike,0
rsi_overbought,0
rsi_oversold,0
rsi_divergence,0
ema_cross_signal,0
