feature,importance
ema_fast,15
volume_ma,15
sma_50,14
adx,8
sma_20,7
volatility_ma,7
macd_hist,6
macd,5
macd_strength,5
ema_slow,5
volatility,4
macd_signal,4
atr_ratio,4
atr_ma,4
ema_cross_pct,3
stoch_d,3
volatility_ratio,3
volume_ratio,3
momentum_convergence,3
atr,2
stoch_k,2
macd_hist_change,2
atr_normalized,2
return_24,2
range_pct,2
price_sma_20_dist,1
lower_shadow,1
price_ema_slow_dist,1
range,1
return_12,1
momentum_20,1
volume_change,1
return_3,1
body,0
stoch_overbought,0
stoch_oversold,0
ema_cross,0
strong_trend,0
upper_shadow,0
price_sma_50_dist,0
signal_convergence,0
body_pct,0
momentum_10,0
low_volatility,0
high_volatility,0
ema_cross_signal,0
volume_spike,0
is_bullish,0
return_1,0
momentum_ratio,0
return_6,0
macd_cross_signal,0
log_return,0
price_ema_fast_dist,0
market_regime,0
