feature,importance
volume_ma,90
volatility_ma,71
sma_50,64
adx,40
ema_fast,40
macd_signal,40
volatility,39
macd_strength,39
sma_20,39
ema_slow,35
macd,34
return_24,34
volatility_ratio,32
momentum_20,25
volume_ratio,23
macd_hist,23
macd_hist_change,20
momentum_convergence,19
upper_shadow,17
stoch_d,16
lower_shadow,14
range,14
ema_cross_pct,13
range_pct,13
price_sma_50_dist,11
return_3,10
return_12,9
price_sma_20_dist,9
stoch_k,8
ema_cross,8
return_6,8
price_ema_slow_dist,7
momentum_10,6
momentum_ratio,6
rsi,6
price_ema_fast_dist,6
body,4
volume_change,3
body_pct,2
return_1,1
rsi_divergence,1
rsi_normalized,1
strong_trend,0
stoch_overbought,0
stoch_oversold,0
signal_convergence,0
ema_cross_signal,0
low_volatility,0
high_volatility,0
volume_spike,0
macd_cross_signal,0
rsi_oversold,0
rsi_overbought,0
log_return,0
is_bullish,0
market_regime,0
