feature,importance
atr_ma,66
bb_upper,51
volume_ma,41
adx,39
volatility_ma,38
momentum_convergence,33
sma_50,29
stoch_d,28
volatility,23
ema_fast,22
bb_lower,21
ema_slow,20
atr,19
atr_normalized,19
price_sma_50_dist,17
ema_cross_pct,17
bb_middle,16
ema_cross,14
volatility_ratio,12
atr_ratio,10
price_bb_upper_dist,10
bb_width,8
stoch_k,6
volume_ratio,5
return_6,5
price_bb_lower_dist,4
sma_20,4
return_24,3
range,3
price_sma_20_dist,2
strong_trend,2
market_regime,2
bb_position_normalized,2
return_12,2
momentum_10,1
momentum_20,1
range_pct,1
lower_shadow,1
bb_position,1
momentum_ratio,1
log_return,0
signal_convergence,0
bb_breakout_lower,0
price_ema_slow_dist,0
price_ema_fast_dist,0
body,0
body_pct,0
upper_shadow,0
stoch_oversold,0
stoch_overbought,0
ema_cross_signal,0
is_bullish,0
low_volatility,0
bb_breakout_upper,0
return_1,0
return_3,0
volume_change,0
volume_spike,0
high_volatility,0
