feature,importance
volume_ma,41
sma_50,39
atr_ma,36
volatility_ma,30
macd_strength,23
macd_hist,19
ema_slow,17
macd_signal,17
atr_ratio,16
volatility,15
macd,12
sma_20,11
ema_fast,11
return_24,10
momentum_20,9
atr_normalized,8
price_sma_20_dist,8
atr,7
volatility_ratio,6
momentum_convergence,6
volume_ratio,6
macd_hist_change,6
price_ema_slow_dist,6
upper_shadow,6
adx,6
ema_cross_pct,5
ema_cross,5
stoch_k,4
price_sma_50_dist,4
momentum_10,2
return_3,2
lower_shadow,1
momentum_ratio,1
range_pct,1
return_6,1
return_12,1
log_return,1
range,0
signal_convergence,0
is_bullish,0
return_1,0
strong_trend,0
stoch_oversold,0
stoch_overbought,0
stoch_d,0
ema_cross_signal,0
low_volatility,0
high_volatility,0
price_ema_fast_dist,0
body_pct,0
volume_change,0
volume_spike,0
macd_cross_signal,0
body,0
market_regime,0
