feature,importance
sma_50,46
atr_ma,41
volume_ma,32
volatility_ma,28
adx,27
bb_lower,25
bb_middle,22
bb_upper,19
bb_width,17
atr_ratio,16
price_sma_50_dist,15
volatility,14
volatility_ratio,13
momentum_convergence,13
atr,13
price_bb_lower_dist,12
price_sma_20_dist,10
return_24,10
volume_ratio,7
bb_position_normalized,7
momentum_20,6
sma_20,6
atr_normalized,5
stoch_d,4
rsi,4
price_bb_upper_dist,3
stoch_k,3
return_12,2
bb_position,2
return_6,1
lower_shadow,1
volume_change,1
momentum_ratio,1
upper_shadow,1
range,1
momentum_10,1
rsi_normalized,1
range_pct,0
body,0
strong_trend,0
body_pct,0
stoch_oversold,0
signal_convergence,0
stoch_overbought,0
rsi_divergence,0
is_bullish,0
low_volatility,0
high_volatility,0
rsi_oversold,0
volume_spike,0
return_1,0
return_3,0
log_return,0
bb_breakout_lower,0
bb_breakout_upper,0
rsi_overbought,0
market_regime,0
