feature,importance
adx,19
macd_signal,19
volume_ma,17
atr_ma,16
bb_lower,15
atr_normalized,14
ema_fast,13
sma_50,10
atr_ratio,9
momentum_convergence,9
volatility,9
bb_middle,8
volatility_ma,6
stoch_d,6
bb_width,6
ema_slow,6
bb_upper,6
macd_strength,5
return_24,5
atr,5
price_bb_upper_dist,3
range_pct,3
price_ema_slow_dist,3
macd,3
macd_hist_change,2
price_ema_fast_dist,2
momentum_ratio,2
momentum_10,2
volume_ratio,2
volatility_ratio,2
stoch_k,2
range,2
sma_20,2
volume_change,1
signal_convergence,1
price_bb_lower_dist,1
price_sma_20_dist,1
macd_hist,1
price_sma_50_dist,1
rsi,1
return_6,1
body_pct,1
return_1,1
return_12,1
log_return,1
return_3,1
bb_position,1
bb_position_normalized,1
body,0
upper_shadow,0
low_volatility,0
strong_trend,0
is_bullish,0
stoch_oversold,0
stoch_overbought,0
momentum_20,0
lower_shadow,0
bb_breakout_upper,0
high_volatility,0
bb_breakout_lower,0
volume_spike,0
rsi_normalized,0
rsi_overbought,0
rsi_oversold,0
rsi_divergence,0
ema_cross,0
ema_cross_pct,0
ema_cross_signal,0
macd_cross_signal,0
market_regime,0
