feature,importance
volume_ma,10
atr_normalized,8
atr_ratio,7
atr_ma,6
adx,6
bb_middle,6
return_24,5
volatility_ma,5
volatility_ratio,4
price_sma_50_dist,4
bb_upper,3
momentum_20,2
return_12,2
sma_50,2
atr,2
bb_lower,2
price_bb_lower_dist,2
stoch_d,1
bb_width,1
return_3,1
upper_shadow,1
momentum_10,1
volume_change,0
volume_spike,0
volume_ratio,0
rsi,0
high_volatility,0
low_volatility,0
stoch_k,0
momentum_convergence,0
stoch_oversold,0
strong_trend,0
sma_20,0
price_sma_20_dist,0
signal_convergence,0
stoch_overbought,0
bb_position_normalized,0
momentum_ratio,0
bb_breakout_lower,0
volatility,0
range,0
range_pct,0
body,0
body_pct,0
lower_shadow,0
is_bullish,0
return_1,0
return_6,0
log_return,0
rsi_normalized,0
rsi_overbought,0
rsi_oversold,0
rsi_divergence,0
bb_position,0
price_bb_upper_dist,0
bb_breakout_upper,0
market_regime,0
