feature,importance
atr_ma,32
volume_ma,31
volatility_ma,27
sma_50,22
bb_width,17
bb_upper,17
ema_slow,17
price_bb_lower_dist,17
return_24,13
ema_cross,13
adx,12
bb_lower,12
atr_ratio,11
volatility,9
atr,9
ema_cross_pct,8
atr_normalized,6
price_sma_50_dist,5
ema_fast,5
bb_position,5
bb_middle,5
return_6,4
momentum_20,4
volatility_ratio,4
price_sma_20_dist,4
stoch_d,4
volume_ratio,3
price_bb_upper_dist,3
momentum_convergence,3
price_ema_slow_dist,3
price_ema_fast_dist,2
return_3,2
momentum_ratio,1
stoch_k,1
momentum_10,1
range,1
sma_20,1
return_12,1
range_pct,1
upper_shadow,1
bb_position_normalized,1
volume_spike,0
volume_change,0
signal_convergence,0
log_return,0
return_1,0
ema_cross_signal,0
is_bullish,0
strong_trend,0
lower_shadow,0
stoch_oversold,0
stoch_overbought,0
body,0
body_pct,0
low_volatility,0
high_volatility,0
bb_breakout_upper,0
bb_breakout_lower,0
market_regime,0
