feature,importance
sma_50,42
atr_ma,40
volume_ma,39
atr,29
bb_lower,28
volatility,27
macd_signal,27
bb_upper,22
volatility_ratio,20
ema_fast,20
atr_normalized,19
adx,19
ema_slow,18
volatility_ma,18
stoch_d,17
bb_middle,15
price_sma_50_dist,13
momentum_convergence,13
macd,13
bb_width,10
range,10
rsi_normalized,9
ema_cross_pct,8
volume_ratio,6
momentum_10,5
return_6,5
return_24,5
macd_hist,5
macd_strength,4
rsi,4
momentum_20,4
range_pct,4
signal_convergence,2
stoch_k,2
price_ema_slow_dist,2
bb_position,2
bb_position_normalized,2
price_bb_lower_dist,2
atr_ratio,2
upper_shadow,2
ema_cross,1
return_12,1
momentum_ratio,1
return_3,1
strong_trend,1
macd_hist_change,1
sma_20,1
price_sma_20_dist,1
price_ema_fast_dist,1
stoch_oversold,0
body,0
stoch_overbought,0
body_pct,0
low_volatility,0
high_volatility,0
return_1,0
lower_shadow,0
volume_change,0
volume_spike,0
is_bullish,0
rsi_divergence,0
log_return,0
macd_cross_signal,0
rsi_overbought,0
bb_breakout_lower,0
bb_breakout_upper,0
price_bb_upper_dist,0
rsi_oversold,0
ema_cross_signal,0
market_regime,0
