feature,importance
adx,54
bb_upper,40
atr_ma,38
momentum_convergence,37
volatility,34
bb_lower,32
volume_ma,31
stoch_d,31
volatility_ma,29
sma_50,25
bb_middle,22
stoch_k,15
price_bb_upper_dist,14
atr,14
atr_normalized,14
volatility_ratio,13
return_24,12
price_sma_50_dist,11
momentum_20,10
atr_ratio,9
range_pct,8
rsi_normalized,7
body,7
range,6
rsi,6
lower_shadow,5
bb_width,5
return_6,4
body_pct,4
bb_position,4
volume_ratio,3
momentum_ratio,3
market_regime,3
bb_position_normalized,2
rsi_divergence,2
momentum_10,2
price_bb_lower_dist,1
upper_shadow,1
price_sma_20_dist,1
sma_20,1
return_12,1
stoch_overbought,0
signal_convergence,0
strong_trend,0
is_bullish,0
stoch_oversold,0
bb_breakout_lower,0
return_1,0
bb_breakout_upper,0
low_volatility,0
high_volatility,0
log_return,0
volume_change,0
volume_spike,0
rsi_overbought,0
rsi_oversold,0
return_3,0
