feature,importance
atr_ma,7
sma_50,6
ema_fast,4
volatility_ratio,4
macd,3
macd_signal,3
adx,3
volume_ma,3
volatility_ma,3
ema_slow,3
sma_20,2
atr_normalized,2
return_3,1
stoch_d,1
stoch_k,1
macd_strength,1
macd_hist,1
range_pct,1
return_1,0
stoch_overbought,0
volume_change,0
body,0
high_volatility,0
low_volatility,0
range,0
volatility,0
stoch_oversold,0
return_6,0
momentum_20,0
strong_trend,0
momentum_10,0
price_sma_20_dist,0
atr,0
price_sma_50_dist,0
signal_convergence,0
volume_spike,0
volume_ratio,0
momentum_convergence,0
momentum_ratio,0
return_12,0
return_24,0
log_return,0
ema_cross,0
ema_cross_pct,0
ema_cross_signal,0
price_ema_fast_dist,0
price_ema_slow_dist,0
is_bullish,0
macd_hist_change,0
macd_cross_signal,0
lower_shadow,0
upper_shadow,0
body_pct,0
atr_ratio,0
market_regime,0
