feature,importance
volume_ma,39
sma_50,38
adx,30
volatility_ma,29
volatility,29
ema_slow,25
ema_fast,22
volatility_ratio,19
macd_signal,18
sma_20,14
price_sma_50_dist,11
rsi_normalized,11
volume_ratio,10
macd_strength,10
stoch_d,9
ema_cross_pct,8
range,8
return_24,8
macd,5
price_sma_20_dist,5
momentum_ratio,5
macd_hist,4
momentum_10,4
range_pct,3
stoch_k,3
momentum_convergence,3
rsi,3
rsi_divergence,3
return_6,3
momentum_20,2
volume_change,2
signal_convergence,1
price_ema_slow_dist,1
return_12,1
return_3,1
lower_shadow,1
upper_shadow,1
ema_cross,1
stoch_oversold,0
stoch_overbought,0
strong_trend,0
low_volatility,0
ema_cross_signal,0
high_volatility,0
volume_spike,0
macd_cross_signal,0
macd_hist_change,0
price_ema_fast_dist,0
rsi_oversold,0
rsi_overbought,0
log_return,0
return_1,0
is_bullish,0
body_pct,0
body,0
market_regime,0
