feature,importance
adx,42
ema_slow,36
sma_20,34
sma_50,30
macd_signal,27
atr_ma,22
volatility_ma,20
ema_fast,20
volatility,20
volume_ratio,19
macd,16
macd_strength,15
volatility_ratio,14
volume_ma,13
price_sma_50_dist,11
atr,9
atr_ratio,8
atr_normalized,8
macd_hist,8
range,8
stoch_k,6
ema_cross,5
price_sma_20_dist,4
price_ema_fast_dist,4
momentum_ratio,4
price_ema_slow_dist,3
ema_cross_pct,2
range_pct,1
volume_change,1
return_24,1
upper_shadow,1
momentum_convergence,1
return_12,1
macd_hist_change,1
return_6,1
momentum_10,1
stoch_d,1
strong_trend,0
momentum_20,0
signal_convergence,0
stoch_oversold,0
stoch_overbought,0
volume_spike,0
low_volatility,0
high_volatility,0
body,0
body_pct,0
lower_shadow,0
is_bullish,0
return_1,0
return_3,0
macd_cross_signal,0
ema_cross_signal,0
log_return,0
market_regime,0
