feature,importance
adx,86
volatility,64
bb_upper,58
volatility_ma,58
atr_ma,57
sma_50,55
volume_ma,52
bb_middle,47
stoch_d,46
momentum_convergence,41
bb_lower,30
price_sma_50_dist,28
return_24,26
bb_width,16
volatility_ratio,16
atr,16
momentum_20,12
lower_shadow,11
atr_ratio,9
stoch_k,8
price_bb_upper_dist,7
return_6,7
sma_20,5
range,5
momentum_10,5
atr_normalized,3
momentum_ratio,3
body_pct,2
body,2
range_pct,2
market_regime,2
volume_ratio,1
bb_position_normalized,1
bb_position,1
rsi_divergence,1
bb_breakout_lower,0
return_12,0
signal_convergence,0
upper_shadow,0
is_bullish,0
price_sma_20_dist,0
return_1,0
strong_trend,0
return_3,0
stoch_oversold,0
stoch_overbought,0
log_return,0
bb_breakout_upper,0
low_volatility,0
high_volatility,0
rsi_normalized,0
rsi_overbought,0
volume_change,0
volume_spike,0
rsi_oversold,0
price_bb_lower_dist,0
rsi,0
