feature,importance
atr_ma,8
bb_upper,7
adx,7
atr_ratio,7
volume_ma,6
ema_fast,6
volume_ratio,5
volatility,5
ema_slow,4
range_pct,4
bb_middle,3
return_24,3
atr,3
momentum_convergence,3
stoch_d,2
bb_width,2
ema_cross,1
price_ema_slow_dist,1
momentum_ratio,1
volume_change,1
bb_position,1
price_sma_50_dist,1
price_bb_upper_dist,1
volume_spike,0
stoch_k,0
volatility_ma,0
volatility_ratio,0
high_volatility,0
low_volatility,0
bb_breakout_lower,0
stoch_overbought,0
stoch_oversold,0
strong_trend,0
sma_20,0
price_sma_20_dist,0
sma_50,0
signal_convergence,0
atr_normalized,0
rsi,0
bb_breakout_upper,0
return_3,0
bb_lower,0
momentum_10,0
momentum_20,0
range,0
body,0
body_pct,0
upper_shadow,0
lower_shadow,0
is_bullish,0
return_1,0
return_6,0
price_bb_lower_dist,0
return_12,0
log_return,0
rsi_normalized,0
rsi_overbought,0
rsi_oversold,0
rsi_divergence,0
ema_cross_pct,0
ema_cross_signal,0
price_ema_fast_dist,0
bb_position_normalized,0
market_regime,0
