feature,importance
atr_ma,137
adx,102
volume_ma,102
sma_50,94
volatility,92
ema_fast,90
bb_upper,79
momentum_convergence,75
bb_lower,71
volatility_ma,64
price_sma_50_dist,62
atr,50
bb_width,43
bb_middle,41
ema_slow,39
atr_normalized,37
atr_ratio,33
ema_cross,25
volatility_ratio,24
stoch_d,23
return_24,20
volume_ratio,18
price_bb_upper_dist,10
momentum_10,7
momentum_20,6
price_bb_lower_dist,6
rsi_normalized,5
volume_change,5
lower_shadow,5
ema_cross_pct,5
strong_trend,5
market_regime,3
price_ema_fast_dist,3
return_12,3
return_6,3
momentum_ratio,2
sma_20,2
price_sma_20_dist,2
stoch_k,2
price_ema_slow_dist,2
range,2
return_3,1
rsi_divergence,1
signal_convergence,1
rsi,1
ema_cross_signal,0
stoch_oversold,0
bb_position_normalized,0
bb_position,0
range_pct,0
body,0
body_pct,0
upper_shadow,0
is_bullish,0
stoch_overbought,0
volume_spike,0
return_1,0
bb_breakout_upper,0
low_volatility,0
high_volatility,0
log_return,0
rsi_overbought,0
rsi_oversold,0
bb_breakout_lower,0
