feature,importance
sma_50,90
adx,73
volume_ma,71
volatility_ma,62
bb_lower,59
atr_ma,54
atr,49
bb_upper,47
volatility,47
volatility_ratio,46
atr_normalized,40
macd_signal,38
atr_ratio,38
bb_middle,34
volume_ratio,33
bb_width,32
return_24,31
macd_hist,28
macd,26
macd_strength,26
ema_cross_pct,26
price_sma_50_dist,23
macd_hist_change,21
ema_fast,20
price_bb_lower_dist,20
return_6,19
ema_slow,18
momentum_convergence,17
upper_shadow,15
stoch_d,15
stoch_k,12
momentum_ratio,11
rsi,11
range,11
lower_shadow,11
bb_position,10
rsi_normalized,10
body,9
volume_change,8
return_3,8
momentum_20,8
price_sma_20_dist,8
sma_20,7
price_ema_fast_dist,6
momentum_10,6
return_12,6
body_pct,5
range_pct,5
price_bb_upper_dist,5
price_ema_slow_dist,4
return_1,2
bb_position_normalized,2
rsi_divergence,1
ema_cross,1
signal_convergence,1
stoch_oversold,0
stoch_overbought,0
strong_trend,0
is_bullish,0
low_volatility,0
high_volatility,0
volume_spike,0
log_return,0
rsi_overbought,0
macd_cross_signal,0
rsi_oversold,0
bb_breakout_lower,0
bb_breakout_upper,0
ema_cross_signal,0
market_regime,0
