feature,importance
volatility_ma,274
sma_50,155
volume_ratio,148
bb_width,123
atr_ma,116
volume_ma,94
price_bb_lower_dist,81
atr_ratio,80
adx,70
bb_upper,60
bb_lower,59
volatility_ratio,56
volatility,52
ema_fast,51
bb_middle,47
atr,34
ema_slow,34
price_sma_50_dist,33
price_bb_upper_dist,30
atr_normalized,30
price_sma_20_dist,29
momentum_convergence,27
rsi,27
ema_cross,24
stoch_d,19
range_pct,19
return_24,18
momentum_ratio,18
momentum_20,17
rsi_normalized,16
upper_shadow,16
ema_cross_pct,15
return_6,12
momentum_10,9
body,9
return_12,8
price_ema_fast_dist,8
lower_shadow,7
bb_position,6
low_volatility,6
stoch_k,5
price_ema_slow_dist,5
return_3,5
body_pct,5
range,4
sma_20,4
return_1,3
bb_position_normalized,3
signal_convergence,2
strong_trend,2
market_regime,2
volume_spike,2
volume_change,1
rsi_overbought,0
log_return,0
bb_breakout_upper,0
stoch_overbought,0
stoch_oversold,0
high_volatility,0
rsi_oversold,0
rsi_divergence,0
is_bullish,0
ema_cross_signal,0
bb_breakout_lower,0
