feature,importance
sma_50,48
atr_ma,40
bb_middle,37
volume_ma,33
bb_lower,32
volatility_ma,29
adx,28
bb_upper,24
atr_ratio,18
bb_width,16
atr,16
volatility_ratio,14
volatility,13
price_sma_20_dist,12
momentum_convergence,11
return_24,10
price_sma_50_dist,10
atr_normalized,9
price_bb_upper_dist,8
price_bb_lower_dist,6
stoch_d,6
volume_ratio,6
momentum_20,6
return_12,5
bb_position,5
sma_20,4
rsi,3
bb_position_normalized,3
rsi_normalized,3
lower_shadow,2
return_6,2
return_3,2
stoch_k,2
range,1
range_pct,1
body,1
body_pct,1
upper_shadow,1
low_volatility,0
signal_convergence,0
momentum_10,0
strong_trend,0
stoch_oversold,0
stoch_overbought,0
rsi_divergence,0
high_volatility,0
rsi_oversold,0
is_bullish,0
volume_change,0
volume_spike,0
return_1,0
momentum_ratio,0
log_return,0
bb_breakout_lower,0
bb_breakout_upper,0
rsi_overbought,0
market_regime,0
