feature,importance
volatility,40
volatility_ma,37
sma_50,33
adx,32
stoch_d,31
volume_ma,31
sma_20,27
ema_slow,25
macd_signal,23
range,20
ema_fast,17
volatility_ratio,16
macd_strength,15
rsi_normalized,15
macd,14
rsi,13
range_pct,12
return_6,10
return_24,9
price_sma_50_dist,9
ema_cross_pct,8
momentum_convergence,8
upper_shadow,7
volume_change,6
return_12,6
macd_hist,6
stoch_k,5
momentum_20,4
momentum_10,4
price_sma_20_dist,4
macd_hist_change,3
price_ema_fast_dist,2
signal_convergence,2
rsi_divergence,2
ema_cross,1
price_ema_slow_dist,1
rsi_oversold,1
momentum_ratio,1
return_3,1
lower_shadow,1
strong_trend,0
stoch_oversold,0
stoch_overbought,0
ema_cross_signal,0
low_volatility,0
high_volatility,0
volume_spike,0
volume_ratio,0
macd_cross_signal,0
rsi_overbought,0
log_return,0
return_1,0
is_bullish,0
body_pct,0
body,0
market_regime,0
