feature,importance
adx,163
atr_ma,160
bb_upper,158
volatility,149
volume_ma,124
volatility_ma,111
momentum_convergence,104
sma_50,102
stoch_d,95
return_24,77
ema_fast,72
ema_slow,60
bb_lower,56
bb_middle,42
volatility_ratio,42
price_sma_50_dist,40
atr,40
momentum_20,35
ema_cross_pct,27
lower_shadow,26
price_bb_upper_dist,26
bb_width,25
atr_normalized,25
ema_cross,23
stoch_k,21
sma_20,20
atr_ratio,16
range,15
momentum_ratio,10
price_ema_slow_dist,10
return_6,9
market_regime,8
range_pct,7
price_ema_fast_dist,6
price_bb_lower_dist,5
bb_position_normalized,5
volume_ratio,3
momentum_10,3
body,3
bb_position,3
return_12,2
price_sma_20_dist,2
strong_trend,2
stoch_oversold,1
return_1,1
log_return,1
body_pct,1
signal_convergence,0
bb_breakout_lower,0
ema_cross_signal,0
stoch_overbought,0
volume_spike,0
upper_shadow,0
is_bullish,0
low_volatility,0
bb_breakout_upper,0
return_3,0
volume_change,0
high_volatility,0
