feature,importance
volatility_ma,31
adx,21
bb_upper,13
atr_ma,11
volume_ma,9
sma_50,8
stoch_d,8
price_bb_upper_dist,7
ema_fast,7
ema_cross,7
atr_ratio,7
bb_lower,7
bb_width,6
volume_ratio,6
ema_cross_pct,6
price_bb_lower_dist,5
momentum_ratio,5
volatility_ratio,5
bb_middle,5
price_sma_50_dist,5
momentum_convergence,4
sma_20,4
volatility,4
range,3
ema_slow,3
log_return,2
return_12,2
stoch_k,2
atr,2
momentum_20,2
atr_normalized,2
range_pct,2
momentum_10,1
return_3,1
return_6,1
body_pct,1
price_sma_20_dist,1
return_1,1
return_24,1
stoch_overbought,0
stoch_oversold,0
strong_trend,0
high_volatility,0
low_volatility,0
signal_convergence,0
bb_position,0
volume_change,0
volume_spike,0
bb_breakout_lower,0
bb_breakout_upper,0
bb_position_normalized,0
price_ema_slow_dist,0
price_ema_fast_dist,0
ema_cross_signal,0
is_bullish,0
lower_shadow,0
upper_shadow,0
body,0
market_regime,0
