feature,importance
sma_50,9
adx,7
volume_ma,6
range,6
volatility,4
volume_ratio,4
volatility_ratio,3
ema_fast,3
momentum_convergence,3
volatility_ma,2
return_12,2
momentum_ratio,2
stoch_d,1
stoch_k,1
price_ema_slow_dist,1
macd_hist,1
return_6,1
macd_strength,1
sma_20,1
momentum_20,1
macd_signal,1
macd_cross_signal,0
stoch_overbought,0
low_volatility,0
high_volatility,0
stoch_oversold,0
strong_trend,0
volume_change,0
volume_spike,0
price_sma_20_dist,0
price_sma_50_dist,0
signal_convergence,0
rsi,0
ema_cross_signal,0
macd_hist_change,0
price_ema_fast_dist,0
ema_slow,0
macd,0
momentum_10,0
range_pct,0
body,0
body_pct,0
upper_shadow,0
lower_shadow,0
is_bullish,0
return_1,0
return_3,0
return_24,0
log_return,0
rsi_normalized,0
rsi_overbought,0
rsi_oversold,0
rsi_divergence,0
ema_cross,0
ema_cross_pct,0
market_regime,0
