feature,importance
sma_50,27
atr_ma,24
bb_lower,15
volatility_ma,15
volume_ma,14
price_sma_50_dist,7
volatility,6
bb_upper,5
price_bb_lower_dist,5
bb_width,5
price_sma_20_dist,4
return_24,4
return_12,4
bb_middle,3
adx,3
sma_20,2
momentum_10,2
upper_shadow,1
volatility_ratio,1
atr_normalized,1
momentum_20,1
atr,1
volume_spike,0
volume_ratio,0
volume_change,0
rsi,0
stoch_overbought,0
high_volatility,0
low_volatility,0
stoch_k,0
stoch_d,0
momentum_ratio,0
stoch_oversold,0
strong_trend,0
signal_convergence,0
momentum_convergence,0
bb_position_normalized,0
atr_ratio,0
bb_breakout_lower,0
range,0
range_pct,0
body,0
body_pct,0
lower_shadow,0
is_bullish,0
return_1,0
return_3,0
return_6,0
log_return,0
rsi_normalized,0
rsi_overbought,0
rsi_oversold,0
rsi_divergence,0
bb_position,0
price_bb_upper_dist,0
bb_breakout_upper,0
market_regime,0
