feature,importance
sma_50,42
atr_ma,32
volume_ma,31
volatility_ma,30
bb_upper,23
bb_lower,21
ema_fast,20
adx,18
atr,15
volatility,15
bb_width,12
price_sma_50_dist,10
ema_slow,9
momentum_10,9
bb_middle,9
price_bb_lower_dist,8
ema_cross,8
atr_normalized,7
stoch_d,6
return_24,5
volume_ratio,4
volatility_ratio,3
return_12,3
momentum_20,3
price_ema_slow_dist,3
atr_ratio,2
momentum_convergence,2
price_bb_upper_dist,2
bb_position,2
price_ema_fast_dist,2
range,2
ema_cross_pct,1
price_sma_20_dist,1
high_volatility,0
signal_convergence,0
range_pct,0
sma_20,0
strong_trend,0
body,0
stoch_oversold,0
stoch_overbought,0
body_pct,0
stoch_k,0
low_volatility,0
upper_shadow,0
bb_position_normalized,0
lower_shadow,0
volume_change,0
volume_spike,0
is_bullish,0
return_1,0
momentum_ratio,0
return_3,0
return_6,0
log_return,0
bb_breakout_lower,0
bb_breakout_upper,0
ema_cross_signal,0
market_regime,0
