feature,importance
sma_50,15
volume_ratio,11
volatility,11
volatility_ma,11
adx,10
macd_hist,8
macd_signal,8
sma_20,8
volume_ma,7
macd_strength,7
ema_slow,6
atr_ma,5
volatility_ratio,5
momentum_convergence,4
momentum_ratio,4
atr_ratio,4
price_sma_50_dist,4
range,3
ema_cross_pct,3
return_24,2
ema_fast,2
lower_shadow,2
atr,2
return_3,2
volume_change,1
macd_hist_change,1
momentum_20,1
return_1,1
range_pct,1
price_ema_fast_dist,1
momentum_10,0
price_sma_20_dist,0
high_volatility,0
macd,0
signal_convergence,0
stoch_oversold,0
stoch_overbought,0
stoch_d,0
stoch_k,0
low_volatility,0
strong_trend,0
log_return,0
body,0
ema_cross,0
volume_spike,0
body_pct,0
upper_shadow,0
is_bullish,0
atr_normalized,0
macd_cross_signal,0
return_6,0
price_ema_slow_dist,0
ema_cross_signal,0
return_12,0
market_regime,0
