feature,importance
adx,11
volatility,8
volume_ma,8
macd_signal,5
macd_strength,5
ema_fast,5
sma_50,5
volatility_ratio,5
ema_slow,4
stoch_d,4
volume_ratio,4
momentum_ratio,3
rsi,2
macd_hist,2
momentum_convergence,2
upper_shadow,2
sma_20,2
range,2
price_sma_50_dist,2
volatility_ma,1
price_ema_slow_dist,1
macd,1
return_12,1
return_24,1
price_sma_20_dist,1
macd_hist_change,1
body,1
ema_cross_pct,1
signal_convergence,0
volume_spike,0
strong_trend,0
volume_change,0
high_volatility,0
low_volatility,0
stoch_k,0
stoch_oversold,0
stoch_overbought,0
ema_cross_signal,0
macd_cross_signal,0
price_ema_fast_dist,0
momentum_10,0
momentum_20,0
range_pct,0
body_pct,0
lower_shadow,0
is_bullish,0
return_1,0
return_3,0
return_6,0
log_return,0
rsi_normalized,0
rsi_overbought,0
rsi_oversold,0
rsi_divergence,0
ema_cross,0
market_regime,0
