feature,importance
atr_ma,428
bb_lower,280
macd_strength,275
atr_ratio,267
macd_hist_change,169
ema_slow,141
bb_upper,130
macd_signal,120
atr,106
range_pct,91
atr_normalized,90
bb_width,89
price_ema_fast_dist,80
bb_middle,53
macd,35
rsi_divergence,35
ema_fast,29
ema_cross_pct,29
lower_shadow,23
rsi,12
macd_hist,6
ema_cross,6
rsi_normalized,6
price_bb_lower_dist,5
upper_shadow,5
price_ema_slow_dist,4
bb_position,3
price_bb_upper_dist,2
bb_position_normalized,1
ema_cross_signal,0
macd_cross_signal,0
range,0
body,0
body_pct,0
bb_breakout_lower,0
is_bullish,0
rsi_oversold,0
bb_breakout_upper,0
rsi_overbought,0
signal_convergence,0
