feature,importance
volatility_ma,224
sma_50,202
volume_ma,177
adx,168
volatility,145
volatility_ratio,120
ema_slow,93
macd_hist,92
ema_fast,88
sma_20,84
volume_ratio,79
return_24,76
macd_signal,72
macd_strength,71
range,60
momentum_convergence,55
ema_cross_pct,48
lower_shadow,44
macd,44
stoch_d,41
price_sma_20_dist,38
momentum_20,36
macd_hist_change,34
return_6,31
stoch_k,28
rsi,28
price_sma_50_dist,28
volume_change,25
upper_shadow,25
body,24
momentum_ratio,24
momentum_10,23
range_pct,22
body_pct,21
price_ema_slow_dist,20
return_3,20
return_12,19
price_ema_fast_dist,13
ema_cross,11
rsi_divergence,9
rsi_normalized,7
signal_convergence,3
return_1,2
log_return,2
stoch_overbought,1
strong_trend,0
stoch_oversold,0
ema_cross_signal,0
low_volatility,0
high_volatility,0
volume_spike,0
macd_cross_signal,0
rsi_oversold,0
rsi_overbought,0
is_bullish,0
market_regime,0
