feature,importance
sma_50,286
volume_ma,259
volatility_ma,183
atr_ma,170
bb_upper,148
bb_lower,139
adx,134
ema_fast,131
volatility,96
bb_width,90
bb_middle,81
atr,75
return_24,70
atr_ratio,66
volatility_ratio,63
ema_cross,62
price_sma_50_dist,57
atr_normalized,57
ema_slow,52
ema_cross_pct,41
stoch_d,40
momentum_10,39
volume_ratio,37
momentum_convergence,36
price_bb_lower_dist,33
bb_position,30
stoch_k,24
momentum_20,24
return_12,22
momentum_ratio,20
price_sma_20_dist,18
rsi,17
price_bb_upper_dist,16
price_ema_slow_dist,14
return_6,11
return_3,10
range_pct,9
volume_change,9
price_ema_fast_dist,8
upper_shadow,8
range,7
body,6
signal_convergence,5
rsi_normalized,5
body_pct,5
bb_position_normalized,3
sma_20,3
lower_shadow,3
rsi_divergence,2
market_regime,1
return_1,1
high_volatility,0
low_volatility,0
volume_spike,0
stoch_overbought,0
stoch_oversold,0
log_return,0
strong_trend,0
rsi_overbought,0
rsi_oversold,0
bb_breakout_lower,0
bb_breakout_upper,0
ema_cross_signal,0
is_bullish,0
