feature,importance
sma_50,37
volatility,30
adx,28
volume_ma,27
macd_signal,26
atr_ma,24
ema_fast,22
stoch_d,18
ema_slow,17
macd_strength,16
return_24,15
range,14
sma_20,12
atr,12
volatility_ma,11
momentum_20,10
momentum_convergence,10
range_pct,9
lower_shadow,9
body_pct,8
body,8
stoch_k,7
volatility_ratio,7
macd_hist,7
atr_ratio,6
price_sma_20_dist,6
atr_normalized,6
price_ema_fast_dist,5
momentum_10,4
ema_cross_pct,3
ema_cross,3
return_12,3
price_ema_slow_dist,2
price_sma_50_dist,2
macd,2
momentum_ratio,2
return_6,1
is_bullish,0
strong_trend,0
signal_convergence,0
upper_shadow,0
stoch_oversold,0
stoch_overbought,0
ema_cross_signal,0
return_1,0
low_volatility,0
high_volatility,0
return_3,0
volume_change,0
volume_spike,0
volume_ratio,0
log_return,0
macd_cross_signal,0
macd_hist_change,0
market_regime,0
