feature,importance
volatility_ma,133
atr_ratio,82
sma_50,64
volume_ma,63
bb_width,53
atr_ma,38
ema_slow,31
adx,30
ema_fast,29
atr,27
bb_middle,25
return_24,25
bb_upper,24
bb_lower,24
ema_cross_pct,23
volume_ratio,20
upper_shadow,19
ema_cross,19
volatility,18
range,18
range_pct,18
atr_normalized,17
volatility_ratio,17
volume_change,16
price_sma_50_dist,14
momentum_10,13
stoch_d,13
return_12,12
price_bb_lower_dist,12
momentum_convergence,12
price_bb_upper_dist,11
price_sma_20_dist,9
sma_20,9
momentum_20,9
momentum_ratio,7
return_1,7
stoch_k,4
market_regime,4
return_3,3
bb_position_normalized,3
body,3
price_ema_slow_dist,3
return_6,2
body_pct,2
lower_shadow,1
bb_position,1
price_ema_fast_dist,1
low_volatility,0
log_return,0
bb_breakout_upper,0
stoch_overbought,0
stoch_oversold,0
high_volatility,0
strong_trend,0
is_bullish,0
ema_cross_signal,0
volume_spike,0
signal_convergence,0
bb_breakout_lower,0
