feature,importance
atr_normalized,18
volume_ma,17
sma_50,16
volatility_ma,16
adx,16
atr_ma,15
macd_signal,14
ema_cross_pct,13
macd_strength,11
atr,11
volatility_ratio,11
ema_fast,10
macd,9
atr_ratio,8
bb_middle,8
bb_upper,7
volatility,6
bb_lower,6
macd_hist,5
price_sma_50_dist,4
ema_slow,4
return_6,3
bb_width,3
return_24,3
macd_hist_change,2
stoch_k,2
momentum_convergence,1
volume_ratio,1
volume_change,1
stoch_d,1
price_bb_lower_dist,1
price_sma_20_dist,1
bb_position,1
rsi,1
lower_shadow,1
momentum_20,1
range,1
return_12,1
range_pct,1
body,0
upper_shadow,0
high_volatility,0
low_volatility,0
body_pct,0
price_ema_slow_dist,0
stoch_overbought,0
is_bullish,0
strong_trend,0
sma_20,0
momentum_10,0
signal_convergence,0
stoch_oversold,0
volume_spike,0
price_ema_fast_dist,0
rsi_divergence,0
ema_cross_signal,0
bb_position_normalized,0
price_bb_upper_dist,0
ema_cross,0
bb_breakout_upper,0
bb_breakout_lower,0
rsi_oversold,0
return_1,0
macd_cross_signal,0
rsi_overbought,0
rsi_normalized,0
log_return,0
momentum_ratio,0
return_3,0
market_regime,0
