feature,importance
adx,52
volatility_ma,48
volume_ma,48
sma_50,40
ema_slow,35
atr,33
ema_fast,29
volatility_ratio,29
atr_ratio,29
macd_strength,29
atr_ma,28
macd_hist,25
atr_normalized,23
macd_signal,21
sma_20,20
volatility,20
stoch_d,17
momentum_convergence,17
return_24,16
volume_ratio,14
price_sma_50_dist,14
ema_cross_pct,11
price_ema_fast_dist,11
macd_hist_change,11
macd,10
return_12,9
price_sma_20_dist,9
range,9
momentum_20,9
momentum_ratio,8
price_ema_slow_dist,8
momentum_10,8
range_pct,7
ema_cross,7
lower_shadow,7
volume_change,6
stoch_k,5
return_3,5
upper_shadow,4
return_6,4
return_1,3
body_pct,2
body,1
low_volatility,0
high_volatility,0
volume_spike,0
stoch_overbought,0
stoch_oversold,0
macd_cross_signal,0
strong_trend,0
ema_cross_signal,0
log_return,0
is_bullish,0
signal_convergence,0
market_regime,0
