feature,importance
volume_ma,100
sma_50,84
atr_ma,80
volatility_ma,60
ema_slow,57
price_bb_lower_dist,50
adx,43
atr,42
atr_ratio,41
volatility,38
bb_upper,38
bb_width,36
volatility_ratio,31
bb_lower,28
ema_fast,27
return_24,24
ema_cross,22
bb_middle,20
volume_ratio,19
lower_shadow,17
momentum_10,16
momentum_20,13
price_bb_upper_dist,13
ema_cross_pct,13
atr_normalized,13
price_sma_50_dist,11
momentum_convergence,10
price_sma_20_dist,10
return_6,10
sma_20,8
range,7
return_3,7
upper_shadow,6
stoch_d,4
momentum_ratio,3
bb_position,3
return_12,3
bb_position_normalized,3
range_pct,3
body,3
stoch_k,2
price_ema_fast_dist,2
market_regime,1
price_ema_slow_dist,1
ema_cross_signal,0
log_return,0
high_volatility,0
low_volatility,0
bb_breakout_upper,0
volume_change,0
stoch_overbought,0
stoch_oversold,0
return_1,0
strong_trend,0
is_bullish,0
body_pct,0
volume_spike,0
signal_convergence,0
bb_breakout_lower,0
