feature,importance
volatility_ma,232
atr_ratio,108
volume_ma,102
sma_50,90
atr_ma,70
adx,62
bb_lower,59
bb_width,59
bb_upper,58
ema_fast,40
range_pct,34
price_sma_50_dist,29
atr,26
ema_slow,26
return_12,26
bb_middle,26
range,25
upper_shadow,25
ema_cross,24
atr_normalized,22
ema_cross_pct,21
return_24,20
volume_ratio,20
momentum_convergence,18
price_bb_lower_dist,18
momentum_20,13
price_bb_upper_dist,13
volatility_ratio,12
sma_20,11
stoch_d,10
volatility,9
stoch_k,4
price_sma_20_dist,4
momentum_10,4
volume_change,3
momentum_ratio,3
market_regime,3
bb_position_normalized,2
return_1,2
body,1
price_ema_fast_dist,1
body_pct,1
bb_breakout_lower,0
stoch_overbought,0
signal_convergence,0
lower_shadow,0
is_bullish,0
strong_trend,0
stoch_oversold,0
return_3,0
bb_breakout_upper,0
return_6,0
low_volatility,0
high_volatility,0
log_return,0
ema_cross_signal,0
volume_spike,0
price_ema_slow_dist,0
bb_position,0
