feature,importance
adx,42
volatility,33
bb_upper,33
atr_ma,29
momentum_convergence,28
bb_middle,26
volume_ma,24
stoch_d,23
sma_50,21
bb_lower,19
return_24,15
volatility_ma,14
price_sma_50_dist,10
momentum_20,9
volatility_ratio,9
atr,8
bb_width,8
lower_shadow,6
stoch_k,6
rsi_normalized,5
atr_normalized,5
price_sma_20_dist,5
return_6,4
range,4
price_bb_upper_dist,4
sma_20,3
body,3
range_pct,3
volume_ratio,3
bb_position_normalized,3
return_12,2
momentum_10,2
atr_ratio,2
momentum_ratio,1
rsi,1
market_regime,1
price_bb_lower_dist,1
body_pct,1
rsi_divergence,1
stoch_overbought,0
signal_convergence,0
upper_shadow,0
is_bullish,0
return_1,0
strong_trend,0
return_3,0
stoch_oversold,0
bb_breakout_lower,0
bb_breakout_upper,0
rsi_overbought,0
low_volatility,0
high_volatility,0
rsi_oversold,0
volume_change,0
volume_spike,0
bb_position,0
log_return,0
