feature,importance
volatility_ma,59
sma_50,50
volume_ratio,34
volume_ma,30
atr_ma,26
volatility,24
ema_slow,23
ema_fast,19
macd_signal,18
sma_20,14
return_24,13
volatility_ratio,13
macd,12
macd_strength,12
stoch_d,11
adx,10
atr_normalized,8
price_sma_20_dist,7
macd_hist,7
momentum_20,6
atr,5
atr_ratio,5
momentum_convergence,5
ema_cross_pct,4
momentum_10,4
return_6,4
price_sma_50_dist,3
price_ema_fast_dist,2
price_ema_slow_dist,2
upper_shadow,2
ema_cross,2
volume_change,2
return_12,2
range_pct,1
stoch_k,1
signal_convergence,1
volume_spike,1
return_3,1
return_1,1
momentum_ratio,0
range,0
log_return,0
ema_cross_signal,0
macd_hist_change,0
macd_cross_signal,0
strong_trend,0
stoch_oversold,0
lower_shadow,0
stoch_overbought,0
is_bullish,0
low_volatility,0
high_volatility,0
body,0
body_pct,0
market_regime,0
