feature,importance
atr_ma,32
ema_fast,24
volatility,23
adx,22
volume_ma,20
momentum_convergence,19
bb_lower,18
sma_50,14
bb_upper,12
atr_ratio,10
volatility_ma,10
price_sma_50_dist,10
bb_width,10
bb_middle,10
atr,9
ema_cross,8
ema_cross_pct,8
return_24,8
ema_slow,7
price_bb_upper_dist,7
atr_normalized,6
volatility_ratio,5
momentum_10,4
stoch_d,4
range,3
momentum_20,3
rsi_normalized,3
price_bb_lower_dist,3
price_ema_fast_dist,2
strong_trend,2
momentum_ratio,1
market_regime,1
log_return,1
rsi_divergence,1
lower_shadow,1
body_pct,1
volume_ratio,1
stoch_k,0
low_volatility,0
high_volatility,0
stoch_overbought,0
volume_change,0
stoch_oversold,0
sma_20,0
price_sma_20_dist,0
signal_convergence,0
rsi,0
volume_spike,0
return_6,0
range_pct,0
body,0
upper_shadow,0
is_bullish,0
return_1,0
return_3,0
return_12,0
bb_breakout_lower,0
rsi_overbought,0
rsi_oversold,0
ema_cross_signal,0
bb_position,0
bb_position_normalized,0
bb_breakout_upper,0
price_ema_slow_dist,0
