feature,importance
atr_ma,242
volatility_ma,226
sma_50,193
momentum_convergence,173
bb_upper,168
volume_ma,166
bb_middle,129
price_sma_50_dist,128
stoch_d,127
volatility,109
adx,105
atr,78
bb_lower,68
atr_normalized,64
stoch_k,63
momentum_20,46
price_bb_upper_dist,46
return_24,37
rsi_normalized,35
rsi,35
sma_20,23
volatility_ratio,21
bb_position_normalized,11
bb_position,10
range,7
atr_ratio,7
return_6,4
volume_ratio,4
bb_width,1
return_12,1
range_pct,1
body,0
upper_shadow,0
body_pct,0
stoch_overbought,0
stoch_oversold,0
rsi_overbought,0
strong_trend,0
high_volatility,0
price_sma_20_dist,0
momentum_10,0
signal_convergence,0
low_volatility,0
volume_change,0
lower_shadow,0
is_bullish,0
rsi_oversold,0
volume_spike,0
return_1,0
momentum_ratio,0
return_3,0
bb_breakout_lower,0
bb_breakout_upper,0
price_bb_lower_dist,0
log_return,0
rsi_divergence,0
market_regime,0
