feature,importance
atr_ma,44
sma_50,44
ema_fast,30
volume_ma,27
ema_slow,25
volatility_ma,24
macd_signal,23
adx,20
sma_20,18
volatility,12
atr,12
price_sma_50_dist,9
atr_ratio,7
macd,7
return_24,7
atr_normalized,5
volume_ratio,4
macd_strength,4
ema_cross,2
stoch_d,2
ema_cross_pct,2
macd_hist,2
momentum_10,2
price_sma_20_dist,1
return_6,1
momentum_convergence,1
return_3,1
volatility_ratio,1
price_ema_slow_dist,1
price_ema_fast_dist,1
momentum_20,0
low_volatility,0
range,0
strong_trend,0
range_pct,0
signal_convergence,0
stoch_oversold,0
stoch_overbought,0
body,0
stoch_k,0
log_return,0
volume_change,0
high_volatility,0
body_pct,0
return_12,0
volume_spike,0
upper_shadow,0
momentum_ratio,0
lower_shadow,0
is_bullish,0
return_1,0
macd_cross_signal,0
macd_hist_change,0
ema_cross_signal,0
market_regime,0
