feature,importance
volatility_ma,50
sma_50,49
volume_ratio,49
volume_ma,35
volatility_ratio,23
macd_strength,22
ema_fast,21
adx,21
ema_slow,20
macd_signal,16
volatility,16
return_24,16
sma_20,13
stoch_d,11
rsi,9
macd,8
return_12,7
momentum_ratio,7
momentum_convergence,4
momentum_20,4
macd_hist,4
price_ema_fast_dist,4
range_pct,3
momentum_10,3
upper_shadow,3
ema_cross_pct,3
return_3,2
price_ema_slow_dist,2
rsi_normalized,2
price_sma_20_dist,2
price_sma_50_dist,1
range,1
body_pct,1
macd_hist_change,1
ema_cross,1
stoch_k,1
return_6,1
stoch_oversold,0
signal_convergence,0
low_volatility,0
strong_trend,0
stoch_overbought,0
ema_cross_signal,0
high_volatility,0
volume_change,0
volume_spike,0
macd_cross_signal,0
rsi_divergence,0
rsi_oversold,0
rsi_overbought,0
log_return,0
return_1,0
is_bullish,0
lower_shadow,0
body,0
market_regime,0
