feature,importance
bb_upper,232
adx,137
volatility,130
stoch_d,107
atr_ma,102
volatility_ma,88
sma_50,83
bb_lower,61
momentum_convergence,60
stoch_k,48
return_24,47
volume_ma,44
momentum_20,38
lower_shadow,37
bb_middle,34
volatility_ratio,17
price_bb_upper_dist,12
atr,7
sma_20,5
return_6,4
momentum_10,4
atr_ratio,4
bb_width,4
atr_normalized,4
price_sma_50_dist,4
bb_position_normalized,2
volume_ratio,2
return_1,2
body,2
range,1
return_12,1
body_pct,1
bb_position,1
rsi_divergence,1
price_bb_lower_dist,1
stoch_overbought,0
signal_convergence,0
stoch_oversold,0
strong_trend,0
price_sma_20_dist,0
low_volatility,0
high_volatility,0
rsi,0
volume_change,0
volume_spike,0
momentum_ratio,0
bb_breakout_lower,0
bb_breakout_upper,0
rsi_oversold,0
rsi_overbought,0
rsi_normalized,0
log_return,0
return_3,0
is_bullish,0
upper_shadow,0
range_pct,0
market_regime,0
