feature,importance
sma_50,19
atr_ratio,15
volatility_ma,12
ema_fast,11
volatility_ratio,11
volume_ma,10
macd_signal,9
atr,9
momentum_convergence,8
adx,8
macd_strength,7
volatility,7
ema_slow,6
stoch_k,5
price_sma_50_dist,5
stoch_d,5
volume_ratio,4
sma_20,4
atr_ma,4
macd,4
ema_cross_pct,3
momentum_ratio,3
macd_hist,3
return_3,3
upper_shadow,3
price_ema_slow_dist,2
macd_hist_change,2
momentum_20,2
range,2
atr_normalized,2
lower_shadow,1
range_pct,1
price_sma_20_dist,1
return_6,1
return_12,1
return_24,1
body_pct,0
strong_trend,0
momentum_10,0
stoch_oversold,0
signal_convergence,0
stoch_overbought,0
body,0
ema_cross,0
low_volatility,0
high_volatility,0
ema_cross_signal,0
volume_change,0
volume_spike,0
is_bullish,0
return_1,0
macd_cross_signal,0
log_return,0
price_ema_fast_dist,0
market_regime,0
