feature,importance
bb_middle,59
atr_ma,56
volume_ma,39
sma_50,39
volatility_ma,35
volatility,31
bb_upper,30
adx,30
bb_lower,28
volatility_ratio,25
price_sma_50_dist,25
atr,23
momentum_convergence,22
volume_ratio,15
return_24,15
rsi,14
stoch_d,13
atr_normalized,12
bb_width,12
atr_ratio,11
stoch_k,10
momentum_20,8
return_3,7
rsi_normalized,7
momentum_ratio,7
range,6
rsi_divergence,5
return_6,4
lower_shadow,4
sma_20,4
price_bb_upper_dist,4
bb_position_normalized,3
upper_shadow,3
bb_position,3
range_pct,3
price_bb_lower_dist,2
momentum_10,2
price_sma_20_dist,2
body,1
bb_breakout_lower,0
signal_convergence,0
strong_trend,0
body_pct,0
stoch_oversold,0
stoch_overbought,0
low_volatility,0
is_bullish,0
bb_breakout_upper,0
high_volatility,0
return_1,0
return_12,0
volume_change,0
volume_spike,0
log_return,0
rsi_overbought,0
rsi_oversold,0
market_regime,0
