feature,importance
stoch_d,36
adx,35
bb_upper,32
volume_ma,32
volatility_ma,29
momentum_convergence,23
volatility,21
atr,19
bb_lower,18
return_24,18
bb_middle,15
atr_ma,15
sma_50,14
ema_slow,13
ema_fast,11
atr_ratio,10
stoch_k,9
momentum_20,9
lower_shadow,8
bb_width,8
price_bb_upper_dist,7
return_6,6
volatility_ratio,6
ema_cross,6
body,4
range,4
price_sma_50_dist,3
bb_position_normalized,3
atr_normalized,3
sma_20,3
ema_cross_pct,3
price_bb_lower_dist,2
range_pct,2
volume_ratio,2
volume_change,1
momentum_ratio,1
bb_position,1
return_1,1
return_12,1
momentum_10,1
body_pct,1
market_regime,1
price_ema_fast_dist,1
ema_cross_signal,0
is_bullish,0
signal_convergence,0
price_ema_slow_dist,0
price_sma_20_dist,0
upper_shadow,0
strong_trend,0
stoch_oversold,0
log_return,0
stoch_overbought,0
bb_breakout_upper,0
return_3,0
low_volatility,0
high_volatility,0
volume_spike,0
bb_breakout_lower,0
