feature,importance
sma_50,87
ema_fast,72
volume_ma,57
ema_slow,49
volatility_ma,48
volatility,44
adx,38
sma_20,34
macd_signal,27
macd_strength,25
price_sma_50_dist,22
return_24,22
macd_hist,20
volatility_ratio,19
macd,19
price_sma_20_dist,14
momentum_20,10
rsi,9
return_12,8
volume_ratio,8
range,7
momentum_ratio,7
momentum_convergence,6
ema_cross_pct,6
stoch_d,6
range_pct,4
return_6,3
upper_shadow,3
price_ema_slow_dist,3
macd_hist_change,2
signal_convergence,2
stoch_k,1
body,1
return_3,1
return_1,1
ema_cross,1
stoch_overbought,0
stoch_oversold,0
strong_trend,0
low_volatility,0
high_volatility,0
ema_cross_signal,0
volume_change,0
volume_spike,0
macd_cross_signal,0
price_ema_fast_dist,0
rsi_divergence,0
rsi_oversold,0
rsi_overbought,0
rsi_normalized,0
log_return,0
is_bullish,0
lower_shadow,0
body_pct,0
momentum_10,0
market_regime,0
