feature,importance
sma_50,42
volume_ma,35
atr_ma,32
adx,26
bb_upper,24
volatility_ma,24
bb_lower,23
ema_fast,17
ema_slow,16
atr_ratio,16
ema_cross,16
momentum_convergence,16
bb_width,15
atr_normalized,13
price_bb_lower_dist,13
atr,12
volatility,11
return_24,10
ema_cross_pct,8
stoch_d,8
volume_ratio,6
price_sma_50_dist,6
momentum_20,6
volatility_ratio,6
price_bb_upper_dist,6
price_ema_slow_dist,5
momentum_10,5
bb_middle,5
volume_change,4
range,4
sma_20,4
momentum_ratio,4
upper_shadow,4
bb_position,3
return_12,3
return_6,3
return_3,3
body,3
price_ema_fast_dist,2
lower_shadow,1
bb_position_normalized,1
log_return,1
range_pct,1
return_1,1
stoch_k,1
bb_breakout_lower,0
signal_convergence,0
price_sma_20_dist,0
body_pct,0
strong_trend,0
low_volatility,0
stoch_oversold,0
stoch_overbought,0
is_bullish,0
bb_breakout_upper,0
high_volatility,0
volume_spike,0
ema_cross_signal,0
market_regime,0
