feature,importance
sma_50,631
volatility_ma,406
ema_slow,368
volatility_ratio,308
volatility,251
macd_signal,250
ema_fast,223
adx,202
sma_20,193
atr_ma,191
macd_strength,167
volume_ratio,164
volume_ma,156
macd_hist,116
macd,116
return_24,80
price_sma_50_dist,78
atr_normalized,75
momentum_convergence,72
atr,71
momentum_20,70
atr_ratio,66
return_12,62
stoch_d,56
ema_cross_pct,49
price_sma_20_dist,47
momentum_ratio,40
momentum_10,36
ema_cross,35
return_6,33
range_pct,28
macd_hist_change,27
stoch_k,24
price_ema_slow_dist,22
price_ema_fast_dist,19
range,12
market_regime,10
upper_shadow,7
volume_change,5
strong_trend,5
signal_convergence,4
return_3,4
body,3
return_1,3
volume_spike,2
log_return,2
body_pct,2
high_volatility,1
low_volatility,1
stoch_oversold,0
ema_cross_signal,0
stoch_overbought,0
macd_cross_signal,0
is_bullish,0
lower_shadow,0
