feature,importance
volume_ma,8
atr_ma,6
bb_middle,5
adx,5
atr_ratio,4
sma_50,4
volatility,3
return_24,3
bb_upper,3
ema_fast,2
ema_cross_pct,2
bb_width,1
momentum_convergence,1
price_bb_lower_dist,1
price_ema_fast_dist,1
momentum_ratio,1
volatility_ma,1
volatility_ratio,1
rsi_normalized,1
return_6,1
atr_normalized,1
range_pct,1
range,1
bb_lower,1
atr,1
price_sma_20_dist,1
momentum_20,1
signal_convergence,0
price_sma_50_dist,0
volume_ratio,0
volume_spike,0
stoch_d,0
stoch_overbought,0
volume_change,0
sma_20,0
strong_trend,0
high_volatility,0
low_volatility,0
stoch_oversold,0
stoch_k,0
rsi,0
price_ema_slow_dist,0
bb_breakout_lower,0
bb_breakout_upper,0
ema_slow,0
momentum_10,0
body,0
body_pct,0
upper_shadow,0
lower_shadow,0
is_bullish,0
return_1,0
return_3,0
return_12,0
log_return,0
rsi_overbought,0
rsi_oversold,0
rsi_divergence,0
ema_cross,0
ema_cross_signal,0
bb_position,0
bb_position_normalized,0
price_bb_upper_dist,0
market_regime,0
