feature,importance
atr_ma,142
adx,103
volume_ma,101
sma_50,91
ema_fast,90
volatility,89
bb_upper,85
momentum_convergence,79
bb_lower,70
volatility_ma,66
price_sma_50_dist,62
atr,52
bb_width,42
bb_middle,41
ema_slow,40
atr_ratio,36
atr_normalized,35
ema_cross,26
volatility_ratio,24
stoch_d,22
volume_ratio,18
return_24,17
price_bb_upper_dist,8
momentum_20,6
lower_shadow,6
price_bb_lower_dist,6
rsi_normalized,5
ema_cross_pct,5
strong_trend,5
momentum_10,4
volume_change,4
market_regime,3
price_ema_fast_dist,3
return_12,3
return_6,3
sma_20,3
momentum_ratio,2
price_sma_20_dist,2
stoch_k,2
price_ema_slow_dist,2
return_3,2
range,2
rsi_divergence,1
signal_convergence,1
rsi,1
ema_cross_signal,0
stoch_oversold,0
bb_position_normalized,0
bb_position,0
range_pct,0
body,0
body_pct,0
upper_shadow,0
is_bullish,0
stoch_overbought,0
volume_spike,0
return_1,0
bb_breakout_upper,0
low_volatility,0
high_volatility,0
log_return,0
rsi_overbought,0
rsi_oversold,0
bb_breakout_lower,0
