feature,importance
atr_ma,51
volume_ma,47
sma_50,42
volatility_ma,39
macd_signal,38
volatility,36
bb_upper,33
bb_lower,27
adx,27
atr,26
macd_strength,22
stoch_d,21
macd,20
ema_fast,18
bb_width,16
volatility_ratio,15
atr_normalized,14
stoch_k,13
ema_slow,13
momentum_convergence,12
rsi,12
range,11
rsi_normalized,11
price_sma_50_dist,11
return_24,9
ema_cross_pct,9
momentum_20,8
bb_position,8
signal_convergence,7
range_pct,7
upper_shadow,6
bb_middle,6
return_6,5
volume_ratio,5
momentum_ratio,5
macd_hist,4
return_12,4
price_bb_upper_dist,3
atr_ratio,3
bb_position_normalized,3
momentum_10,2
macd_hist_change,2
price_ema_fast_dist,2
ema_cross,2
price_bb_lower_dist,1
price_ema_slow_dist,1
price_sma_20_dist,1
rsi_divergence,1
low_volatility,0
return_3,0
stoch_overbought,0
stoch_oversold,0
strong_trend,0
sma_20,0
high_volatility,0
is_bullish,0
body,0
volume_change,0
volume_spike,0
body_pct,0
lower_shadow,0
macd_cross_signal,0
bb_breakout_lower,0
bb_breakout_upper,0
return_1,0
ema_cross_signal,0
rsi_oversold,0
rsi_overbought,0
log_return,0
market_regime,0
