feature,importance
bb_upper,318
atr_ma,159
adx,154
volatility_ma,154
stoch_d,142
volatility,125
return_24,91
momentum_convergence,89
sma_50,87
macd_signal,84
momentum_20,68
stoch_k,57
ema_fast,48
volume_ma,47
bb_lower,43
macd_strength,35
ema_slow,32
macd_hist,26
lower_shadow,16
bb_middle,14
volatility_ratio,12
return_6,5
price_bb_upper_dist,4
rsi_normalized,4
atr_ratio,4
sma_20,4
atr_normalized,3
body_pct,3
bb_position_normalized,2
bb_position,2
momentum_10,2
body,2
momentum_ratio,2
price_sma_50_dist,1
range_pct,1
rsi,1
price_ema_fast_dist,1
ema_cross_pct,1
rsi_divergence,1
price_sma_20_dist,0
high_volatility,0
volume_change,0
volume_spike,0
low_volatility,0
volume_ratio,0
strong_trend,0
stoch_oversold,0
signal_convergence,0
stoch_overbought,0
bb_width,0
macd_cross_signal,0
macd_hist_change,0
macd,0
atr,0
range,0
upper_shadow,0
is_bullish,0
return_1,0
return_3,0
return_12,0
log_return,0
rsi_overbought,0
rsi_oversold,0
ema_cross,0
ema_cross_signal,0
price_ema_slow_dist,0
price_bb_lower_dist,0
bb_breakout_upper,0
bb_breakout_lower,0
market_regime,0
