feature,importance
bb_upper,336
atr_ma,186
stoch_d,182
adx,177
volatility,157
volatility_ma,152
sma_50,130
momentum_convergence,105
return_24,103
momentum_20,62
stoch_k,51
volume_ma,51
bb_lower,42
ema_fast,41
ema_slow,34
volatility_ratio,19
lower_shadow,18
bb_middle,15
sma_20,4
price_sma_50_dist,3
ema_cross_pct,3
return_12,2
momentum_ratio,1
price_bb_lower_dist,1
price_bb_upper_dist,1
bb_position_normalized,1
atr_ratio,1
stoch_overbought,0
volume_spike,0
price_sma_20_dist,0
high_volatility,0
low_volatility,0
strong_trend,0
volume_ratio,0
signal_convergence,0
stoch_oversold,0
volume_change,0
bb_position,0
atr_normalized,0
return_1,0
atr,0
momentum_10,0
range,0
range_pct,0
body,0
body_pct,0
upper_shadow,0
is_bullish,0
return_3,0
bb_breakout_lower,0
return_6,0
log_return,0
ema_cross,0
ema_cross_signal,0
price_ema_fast_dist,0
price_ema_slow_dist,0
bb_width,0
bb_breakout_upper,0
market_regime,0
