feature,importance
atr_ma,3
bb_middle,3
volatility_ratio,3
atr_normalized,3
volume_ratio,3
volume_ma,3
bb_width,3
sma_50,3
adx,2
atr_ratio,2
bb_upper,2
volatility_ma,2
momentum_20,1
rsi_divergence,1
stoch_d,1
rsi_normalized,1
return_12,1
momentum_convergence,0
volume_change,0
momentum_ratio,0
volume_spike,0
rsi,0
high_volatility,0
stoch_k,0
stoch_overbought,0
stoch_oversold,0
strong_trend,0
sma_20,0
price_sma_20_dist,0
price_sma_50_dist,0
signal_convergence,0
low_volatility,0
bb_position_normalized,0
bb_breakout_lower,0
bb_breakout_upper,0
bb_lower,0
atr,0
momentum_10,0
volatility,0
range,0
range_pct,0
body,0
body_pct,0
upper_shadow,0
lower_shadow,0
is_bullish,0
return_1,0
return_3,0
return_6,0
return_24,0
log_return,0
rsi_overbought,0
rsi_oversold,0
bb_position,0
price_bb_upper_dist,0
price_bb_lower_dist,0
market_regime,0
