feature,importance
volume_ma,23
sma_50,9
volatility_ma,9
volatility_ratio,6
macd_strength,6
macd_hist,6
macd_signal,5
sma_20,5
volume_ratio,4
volatility,4
adx,3
return_12,3
return_24,3
ema_slow,3
macd,3
ema_fast,2
ema_cross_pct,2
upper_shadow,1
lower_shadow,1
momentum_ratio,1
macd_hist_change,1
momentum_10,1
price_ema_slow_dist,1
stoch_d,1
ema_cross,1
momentum_20,1
range,1
range_pct,1
return_6,1
return_3,1
price_sma_20_dist,1
price_sma_50_dist,1
rsi,1
stoch_overbought,0
stoch_oversold,0
strong_trend,0
signal_convergence,0
stoch_k,0
low_volatility,0
high_volatility,0
ema_cross_signal,0
volume_change,0
volume_spike,0
momentum_convergence,0
macd_cross_signal,0
price_ema_fast_dist,0
rsi_divergence,0
rsi_oversold,0
rsi_overbought,0
rsi_normalized,0
log_return,0
return_1,0
is_bullish,0
body_pct,0
body,0
market_regime,0
