feature,importance
sma_50,92
volume_ma,58
adx,57
volatility_ma,51
atr,39
atr_ma,38
macd_signal,37
ema_slow,35
sma_20,32
macd_hist,29
volatility,29
volume_ratio,29
volatility_ratio,28
atr_ratio,28
ema_fast,27
macd_strength,23
atr_normalized,20
return_24,18
momentum_convergence,18
lower_shadow,17
macd,17
return_6,15
momentum_20,13
ema_cross_pct,12
macd_hist_change,11
return_3,11
stoch_d,11
stoch_k,10
price_sma_20_dist,10
price_sma_50_dist,9
price_ema_slow_dist,7
range,7
ema_cross,6
range_pct,6
momentum_ratio,6
volume_change,6
upper_shadow,4
body,4
body_pct,4
return_1,3
price_ema_fast_dist,3
return_12,3
momentum_10,1
stoch_oversold,0
strong_trend,0
signal_convergence,0
is_bullish,0
stoch_overbought,0
low_volatility,0
high_volatility,0
volume_spike,0
macd_cross_signal,0
ema_cross_signal,0
log_return,0
market_regime,0
